Date,Open,High,Low,Close,Adj Close,Volume
2018-08-31,1.001510,1.008550,0.996037,1.003510,1.003510,2659230000
2018-09-01,1.001700,1.003750,0.985154,0.996813,0.996813,2910380000
2018-09-02,0.996865,1.007660,0.993394,0.997839,0.997839,2844130000
2018-09-03,0.995396,1.004070,0.993010,0.998642,0.998642,2530750000
2018-09-04,0.999627,1.004260,0.993396,0.999517,0.999517,2758550000
2018-09-05,0.999856,1.030770,0.997398,1.007950,1.007950,4000180000
2018-09-06,1.006350,1.033310,0.989162,1.000910,1.000910,3695980000
2018-09-07,1.003090,1.014750,0.996252,1.006360,1.006360,2778320000
2018-09-08,1.006280,1.019540,0.997322,1.004280,1.004280,2345090000
2018-09-09,1.002340,1.015800,0.968354,1.004980,1.004980,2470930000
2018-09-10,0.998831,1.010880,0.995038,1.001280,1.001280,2300220000
2018-09-11,0.996450,1.016580,0.996450,1.004540,1.004540,2375530000
2018-09-12,1.003160,1.013680,0.989434,1.001250,1.001250,2512200000
2018-09-13,1.000730,1.009390,0.986957,1.006350,1.006350,3009780000
2018-09-14,0.998975,1.019410,0.988274,1.002360,1.002360,2804570000
2018-09-15,1.006940,1.009250,0.993745,1.000860,1.000860,2112840000
2018-09-16,1.004390,1.014070,0.995185,1.000960,1.000960,2103110000
2018-09-17,0.999014,1.011770,0.995283,1.004110,1.004110,2854420000
2018-09-18,1.007800,1.007800,0.980623,1.002250,1.002250,2687350000
2018-09-19,1.006190,1.012160,0.964570,1.000690,1.000690,2635660000
2018-09-20,0.999453,1.006420,0.990492,1.001540,1.001540,2689090000
2018-09-21,0.998697,1.017960,0.975145,0.994428,0.994428,5090540000
2018-09-22,0.992045,1.015600,0.982721,1.000920,1.000920,3352660000
2018-09-23,0.996163,1.009750,0.992725,0.999512,0.999512,2804770000
2018-09-24,0.999409,1.013100,0.994282,1.000630,1.000630,2852810000
2018-09-25,1.005360,1.011400,0.993060,1.000440,1.000440,3572280000
2018-09-26,1.002240,1.009950,0.990897,1.002130,1.002130,3380990000
2018-09-27,1.001290,1.008600,0.977865,0.997107,0.997107,3408680000
2018-09-28,0.994787,1.013500,0.988149,1.001420,1.001420,3447280000
2018-09-29,1.002300,1.006250,0.990836,0.999602,0.999602,3249000000
2018-09-30,1.001520,1.007650,0.991041,1.000360,1.000360,3307320000
2018-10-01,0.996818,1.009190,0.993728,0.997925,0.997925,3069480000
2018-10-02,0.995380,1.004700,0.993995,0.999741,0.999741,2818190000
2018-10-03,1.003870,1.009070,0.991395,0.998569,0.998569,2812780000
2018-10-04,0.998340,1.003060,0.988396,0.996185,0.996185,2374680000
2018-10-05,0.996195,1.003210,0.989995,0.995778,0.995778,2330830000
2018-10-06,0.996503,1.004230,0.995775,0.997177,0.997177,2238520000
2018-10-07,0.997938,1.003750,0.992553,0.996617,0.996617,2187670000
2018-10-08,0.996229,1.000110,0.990055,0.995814,0.995814,2594100000
2018-10-09,0.996374,0.999826,0.991899,0.996779,0.996779,2183500000
2018-10-10,0.995332,1.001830,0.990803,0.993502,0.993502,2295300000
2018-10-11,0.992934,1.017550,0.987252,0.993026,0.993026,3772600000
2018-10-12,0.998704,0.998704,0.983670,0.994102,0.994102,2962380000
2018-10-13,0.995036,0.995455,0.984940,0.988046,0.988046,1961540000
2018-10-14,0.987869,0.995905,0.984209,0.989570,0.989570,2008170000
2018-10-15,0.993084,0.993084,0.925284,0.980138,0.980138,5891700000
2018-10-16,0.979243,0.985358,0.969406,0.975152,0.975152,2585550000
2018-10-17,0.977078,0.978690,0.966323,0.971225,0.971225,2569210000
2018-10-18,0.972522,0.985084,0.967321,0.980858,0.980858,2485030000
2018-10-19,0.981291,0.989284,0.978021,0.987712,0.987712,2322570000
2018-10-20,0.988241,0.990877,0.977601,0.983831,0.983831,2094040000
2018-10-21,0.984348,0.988854,0.974997,0.983548,0.983548,2188330000
2018-10-22,0.985726,0.995210,0.976333,0.983998,0.983998,2213350000
2018-10-23,0.984913,0.990374,0.982528,0.987962,0.987962,2111740000
2018-10-24,0.986011,0.988612,0.982466,0.988612,0.988612,1781560000
2018-10-25,0.990443,0.991490,0.984888,0.988791,0.988791,1677800000
2018-10-26,0.988571,0.990475,0.981313,0.989789,0.989789,1881270000
2018-10-27,0.987778,0.997335,0.987005,0.993097,0.993097,1671750000
2018-10-28,0.995223,0.998892,0.991548,0.998453,0.998453,1729890000
2018-10-29,0.996364,1.005510,0.991676,0.996859,0.996859,2296810000
2018-10-30,0.995925,0.999797,0.984211,0.996671,0.996671,1983070000
2018-10-31,0.998544,1.011240,0.983885,0.988122,0.988122,2152470000
2018-11-01,0.987386,1.017880,0.987285,0.991720,0.991720,2043660000
2018-11-02,0.990714,0.996147,0.976929,0.993501,0.993501,2373920000
2018-11-03,0.993098,1.006050,0.992882,0.999433,0.999433,2117390000
2018-11-04,0.999020,1.001540,0.945723,0.988708,0.988708,2955200000
2018-11-05,0.989849,1.007210,0.989849,0.993176,0.993176,2757810000
2018-11-06,0.994805,0.996876,0.987816,0.992796,0.992796,3076640000
2018-11-07,0.993524,0.998494,0.989453,0.993270,0.993270,3266710000
2018-11-08,0.992254,0.999743,0.989538,0.994333,0.994333,2951660000
2018-11-09,0.994384,0.999944,0.988750,0.994832,0.994832,2643090000
2018-11-10,0.995397,0.998994,0.990663,0.997180,0.997180,2558040000
2018-11-11,0.997203,1.000270,0.990462,0.990462,0.990462,2634060000
2018-11-12,0.990272,0.997591,0.987200,0.989148,0.989148,2716680000
2018-11-13,0.987837,0.994797,0.979940,0.985118,0.985118,2679670000
2018-11-14,0.983200,1.003050,0.964191,0.966644,0.966644,4749050000
2018-11-15,0.972578,0.992574,0.962447,0.982022,0.982022,4956910000
2018-11-16,0.983179,0.992339,0.979035,0.987027,0.987027,3454560000
2018-11-17,0.989956,0.992895,0.984771,0.985869,0.985869,2909490000
2018-11-18,0.985216,0.994970,0.983333,0.992533,0.992533,3037000000
2018-11-19,0.993963,1.004620,0.976188,0.982730,0.982730,5189080000
2018-11-20,0.977554,0.993013,0.950014,0.968799,0.968799,5908970000
2018-11-21,0.973448,0.996446,0.964658,0.987504,0.987504,4348950000
2018-11-22,0.984784,0.999798,0.980565,0.998188,0.998188,3287830000
2018-11-23,0.990912,1.001400,0.975762,0.982570,0.982570,3775250000
2018-11-24,0.981850,0.993022,0.964871,0.980224,0.980224,3549490000
2018-11-25,0.978475,0.990603,0.961215,0.980969,0.980969,5223930000
2018-11-26,0.975026,0.992572,0.967920,0.977243,0.977243,4696030000
2018-11-27,0.978976,0.991699,0.966279,0.984260,0.984260,4071230000
2018-11-28,0.983320,1.006370,0.980093,0.998622,0.998622,4765620000
2018-11-29,0.995164,1.006404,0.992057,0.997377,0.997377,4348557870
2018-11-30,0.996603,1.005013,0.986517,0.991823,0.991823,4065662222
2018-12-01,0.994961,1.015895,0.982213,1.001052,1.001052,3306556081
2018-12-02,0.999841,1.003752,0.993351,0.998372,0.998372,3221855294
2018-12-03,0.996676,1.010931,0.989048,0.996594,0.996594,3069963646
2018-12-04,0.995331,1.007290,0.984014,1.000031,1.000031,3048831081
2018-12-05,1.000822,1.004314,0.986742,0.992966,0.992966,3119796460
2018-12-06,0.991397,1.005144,0.982076,0.998296,0.998296,3702066873
2018-12-07,0.998803,1.013941,0.990759,1.001431,1.001431,4636871756
2018-12-08,1.002306,1.021506,0.996744,1.019975,1.019975,3700874976
2018-12-09,1.017111,1.020405,1.008543,1.015502,1.015502,3210392368
2018-12-10,1.015180,1.023729,1.011808,1.016604,1.016604,3208473004
2018-12-11,1.017824,1.021622,1.005130,1.009794,1.009794,3002221768
2018-12-12,1.014286,1.017557,1.006416,1.009756,1.009756,2623601152
2018-12-13,1.010316,1.012885,0.996698,1.003378,1.003378,2657124589
2018-12-14,1.003172,1.008387,0.996188,1.002197,1.002197,2751719688
2018-12-15,1.003697,1.008333,0.998623,1.004989,1.004989,2191631708
2018-12-16,1.005020,1.010840,0.997030,1.006336,1.006336,2322330505
2018-12-17,1.006968,1.015379,0.995431,1.009941,1.009941,3775394829
2018-12-18,1.009849,1.016357,1.002254,1.012868,1.012868,4567397831
2018-12-19,1.010798,1.023478,1.009615,1.022362,1.022362,5315586579
2018-12-20,1.024024,1.035000,1.012310,1.019417,1.019417,6967777735
2018-12-21,1.023134,1.028378,1.008039,1.015506,1.015506,5957952407
2018-12-22,1.011560,1.021170,1.008750,1.020806,1.020806,4244056323
2018-12-23,1.015361,1.026376,1.012315,1.015955,1.015955,5243877297
2018-12-24,1.016058,1.030691,1.004486,1.015777,1.015777,6912098933
2018-12-25,1.017006,1.032885,1.008905,1.019050,1.019050,5493940636
2018-12-26,1.021943,1.032330,1.011707,1.019550,1.019550,4461185015
2018-12-27,1.023170,1.043492,1.015800,1.024174,1.024174,3977540744
2018-12-28,1.022574,1.032146,0.997092,1.023160,1.023160,4639997631
2018-12-29,1.023953,1.048695,1.015617,1.031473,1.031473,4372940348
2018-12-30,1.030514,1.035273,1.016393,1.019086,1.019086,3762583033
2018-12-31,1.019732,1.024750,1.007896,1.013722,1.013722,3447513903
2019-01-01,1.015285,1.020800,1.008603,1.018335,1.018335,3139234962
2019-01-02,1.017530,1.024012,1.011833,1.024012,1.024012,4442755398
2019-01-03,1.020654,1.026825,1.018287,1.019473,1.019473,3487202822
2019-01-04,1.023557,1.024858,1.010810,1.017200,1.017200,3895786727
2019-01-05,1.015526,1.026343,1.010341,1.018489,1.018489,3993806913
2019-01-06,1.018144,1.026202,1.004842,1.023578,1.023578,4224650069
2019-01-07,1.022354,1.024765,1.012341,1.013987,1.013987,3761972510
2019-01-08,1.014370,1.022404,1.012895,1.019350,1.019350,3843200052
2019-01-09,1.019820,1.022186,1.010303,1.016830,1.016830,3694148977
2019-01-10,1.017540,1.048181,1.016433,1.023460,1.023460,5844376311
2019-01-11,1.027638,1.028171,1.019960,1.023316,1.023316,4194066259
2019-01-12,1.024718,1.028175,1.016867,1.020881,1.020881,3258438566
2019-01-13,1.020772,1.038370,1.016311,1.020091,1.020091,3380321685
2019-01-14,1.020209,1.026232,1.012640,1.020856,1.020856,4072427029
2019-01-15,1.019027,1.026775,1.017698,1.020558,1.020558,3956962446
2019-01-16,1.022128,1.024284,1.015211,1.018522,1.018522,3933540776
2019-01-17,1.016773,1.019201,1.012447,1.017495,1.017495,4146824181
2019-01-18,1.016446,1.020454,1.012988,1.017251,1.017251,3661299222
2019-01-19,1.012935,1.020656,1.010033,1.016782,1.016782,3961648843
2019-01-20,1.016902,1.027488,1.013159,1.017146,1.017146,4389435191
2019-01-21,1.015524,1.022611,1.005967,1.013376,1.013376,3497758658
2019-01-22,1.013345,1.015291,1.006864,1.009036,1.009036,3879616222
2019-01-23,1.009868,1.013329,1.007286,1.008297,1.008297,3663985820
2019-01-24,1.008823,1.012004,1.004546,1.008540,1.008540,3581348681
2019-01-25,1.010200,1.012899,1.007359,1.010522,1.010522,3634209137
2019-01-26,1.010028,1.013939,1.004258,1.009264,1.009264,3445405585
2019-01-27,1.010585,1.014894,1.004917,1.008717,1.008717,3932642453
2019-01-28,1.009405,1.013744,1.006082,1.008830,1.008830,4951907623
2019-01-29,1.008276,1.012523,1.006017,1.009438,1.009438,4206195777
2019-01-30,1.009322,1.011844,1.004905,1.007188,1.007188,4249354159
2019-01-31,1.006665,1.009431,1.004127,1.006490,1.006490,4110696174
2019-02-01,1.004796,1.010730,1.001006,1.006309,1.006309,3949396927
2019-02-02,1.005152,1.007813,1.001003,1.002699,1.002699,3806913471
2019-02-03,1.000946,1.006285,0.998111,1.000047,1.000047,3756996123
2019-02-04,1.001506,1.003504,0.997637,0.999826,0.999826,3770858317
2019-02-05,0.998435,1.004945,0.995501,0.999532,0.999532,3691717611
2019-02-06,0.999498,1.012878,0.992881,1.001003,1.001003,4271302712
2019-02-07,1.001478,1.003246,0.998545,1.001078,1.001078,3569921563
2019-02-08,1.000944,1.009079,0.986769,1.001943,1.001943,6153689552
2019-02-09,1.003914,1.006346,0.998761,1.000295,1.000295,4749715864
2019-02-10,1.001047,1.008177,0.999930,1.004217,1.004217,4965113767
2019-02-11,1.004242,1.012470,1.001532,1.003165,1.003165,5144064148
2019-02-12,1.003142,1.007925,0.998774,1.003979,1.003979,5105059634
2019-02-13,1.004545,1.007271,0.999526,1.003968,1.003968,5228665974
2019-02-14,1.004186,1.010439,1.001463,1.006482,1.006482,4761618448
2019-02-15,1.006787,1.008657,1.001834,1.003441,1.003441,5016161093
2019-02-16,1.002052,1.007322,0.998947,1.003264,1.003264,4506743621
2019-02-17,1.004478,1.006388,0.992513,1.000956,1.000956,5746888553
2019-02-18,1.001612,1.014439,0.996481,1.005453,1.005453,9082574151
2019-02-19,1.004316,1.012093,1.002420,1.007616,1.007616,9304885085
2019-02-20,1.008907,1.013528,1.002504,1.006978,1.006978,8091720630
2019-02-21,1.007223,1.011702,1.002520,1.004418,1.004418,6765318432
2019-02-22,1.003578,1.009735,1.000010,1.008540,1.008540,6931449681
2019-02-23,1.010561,1.010940,1.000341,1.008529,1.008529,8122320488
2019-02-24,1.008752,1.049116,1.002620,1.012046,1.012046,11405442805
2019-02-25,1.012325,1.022118,1.006420,1.015052,1.015052,9138604587
2019-02-26,1.012975,1.020514,1.007787,1.010847,1.010847,7159288172
2019-02-27,1.012707,1.022005,1.005892,1.009045,1.009045,7569906986
2019-02-28,1.008015,1.019383,1.005396,1.010067,1.010067,7911756336
2019-03-01,1.009786,1.016391,1.005785,1.006868,1.006868,6628411253
2019-03-02,1.006662,1.014362,1.005656,1.011416,1.011416,6623334102
2019-03-03,1.008331,1.014543,1.006855,1.010220,1.010220,6148316202
2019-03-04,1.008603,1.017043,1.007319,1.011617,1.011617,8129567031
2019-03-05,1.010793,1.013756,1.004794,1.011154,1.011154,9791470886
2019-03-06,1.011154,1.017165,1.007226,1.010583,1.010583,8754632122
2019-03-07,1.009663,1.016559,1.007270,1.008475,1.008475,8964016753
2019-03-08,1.008566,1.016337,1.004721,1.009525,1.009525,9170949582
2019-03-09,1.010375,1.012123,1.005148,1.005976,1.005976,9012563866
2019-03-10,1.008716,1.011491,1.004800,1.008822,1.008822,7993146407
2019-03-11,1.008635,1.013145,1.006131,1.008780,1.008780,8754662156
2019-03-12,1.008256,1.012770,1.001821,1.006598,1.006598,8193056943
2019-03-13,1.007398,1.016288,1.005952,1.010083,1.010083,7861726432
2019-03-14,1.010317,1.016578,1.006888,1.010707,1.010707,8089597848
2019-03-15,1.010434,1.012646,1.006139,1.009801,1.009801,8024364516
2019-03-16,1.009927,1.015252,1.003361,1.010961,1.010961,9333467996
2019-03-17,1.010673,1.015216,1.008608,1.009218,1.009218,7070867589
2019-03-18,1.010474,1.014227,1.006531,1.010947,1.010947,8604028178
2019-03-19,1.011357,1.018780,1.010004,1.014010,1.014010,8243478387
2019-03-20,1.015147,1.015905,1.005498,1.010557,1.010557,9474331302
2019-03-21,1.010842,1.016764,1.009333,1.011736,1.011736,10022422933
2019-03-22,1.011710,1.014298,1.007262,1.007622,1.007622,8043069056
2019-03-23,1.008126,1.012631,1.005203,1.007352,1.007352,8252465265
2019-03-24,1.007971,1.010237,1.004328,1.005638,1.005638,7789146126
2019-03-25,1.007153,1.011910,0.998030,1.007552,1.007552,9042276853
2019-03-26,1.006277,1.010339,1.003724,1.010339,1.010339,9075098632
2019-03-27,1.010719,1.015623,1.008342,1.012253,1.012253,10893307728
2019-03-28,1.012345,1.018021,1.003277,1.010852,1.010852,8064353736
2019-03-29,1.010811,1.011638,0.995190,0.998496,0.998496,9802241562
2019-03-30,0.997396,1.053421,0.993254,1.000349,1.000349,9083798415
2019-03-31,1.000289,1.003991,0.998000,1.000559,1.000559,8108743210
2019-04-01,1.000573,1.006426,0.997745,1.003026,1.003026,9569263475
2019-04-02,1.003349,1.034416,0.992272,1.008167,1.008167,21843762436
2019-04-03,1.007766,1.038206,1.000985,1.007502,1.007502,26557549335
2019-04-04,1.007112,1.013063,1.000525,1.005421,1.005421,19847220123
2019-04-05,1.004662,1.010812,0.999635,1.007010,1.007010,16216708300
2019-04-06,1.007204,1.014983,0.997995,1.003663,1.003663,16693450474
2019-04-07,1.003286,1.011787,1.000392,1.004601,1.004601,16782653244
2019-04-08,1.004916,1.019280,0.999769,1.008983,1.008983,17972924418
2019-04-09,1.008776,1.017258,1.005965,1.007853,1.007853,14315304509
2019-04-10,1.007969,1.022735,0.999955,1.003762,1.003762,15995091262
2019-04-11,1.003606,1.018941,1.001735,1.005609,1.005609,17391967979
2019-04-12,1.005462,1.012823,1.002600,1.007195,1.007195,13546700425
2019-04-13,1.006974,1.011889,1.004573,1.006739,1.006739,10655745799
2019-04-14,1.006545,1.008820,1.002623,1.005378,1.005378,9870255987
2019-04-15,1.005107,1.015139,0.998905,1.001210,1.001210,12810459909
2019-04-16,1.001535,1.012664,0.997263,1.010522,1.010522,10983003413
2019-04-17,1.011073,1.014090,1.004966,1.006307,1.006307,11369931705
2019-04-18,1.006157,1.008089,1.002496,1.004995,1.004995,12499290659
2019-04-19,1.004970,1.010451,1.002228,1.005918,1.005918,12376436009
2019-04-20,1.005977,1.007578,1.001281,1.005203,1.005203,11106675015
2019-04-21,1.005470,1.013891,1.004422,1.006657,1.006657,12526292373
2019-04-22,1.006831,1.011147,1.004176,1.006089,1.006089,12392918470
2019-04-23,1.006354,1.010820,0.997460,1.008323,1.008323,13668552020
2019-04-24,1.008791,1.018929,1.004904,1.005564,1.005564,15689022306
2019-04-25,1.005538,1.019383,0.985255,0.992808,0.992808,13786916955
2019-04-26,0.994202,0.996570,0.974206,0.991103,0.991103,15229200868
2019-04-27,0.991367,0.997290,0.989233,0.994751,0.994751,10698521526
2019-04-28,0.994657,1.000095,0.992294,0.993873,0.993873,10548623451
2019-04-29,0.993907,1.002910,0.993003,1.000370,1.000370,12221464797
2019-04-30,1.000509,1.008191,0.998057,1.006049,1.006049,12702033347
2019-05-01,1.006173,1.009833,1.000496,1.002150,1.002150,11389167590
2019-05-02,1.002020,1.006113,0.998570,1.001149,1.001149,12403603819
2019-05-03,1.001253,1.013887,0.997101,1.001222,1.001222,16697196559
2019-05-04,1.001277,1.012474,0.998155,1.000478,1.000478,15580791271
2019-05-05,1.000799,1.004967,0.994595,1.002276,1.002276,12450308258
2019-05-06,1.001939,1.006267,0.995643,0.999546,0.999546,14133150895
2019-05-07,0.999558,1.010246,0.994040,0.998015,0.998015,16055442570
2019-05-08,0.998043,1.007947,0.993184,1.001374,1.001374,12724666198
2019-05-09,1.001268,1.003641,0.996554,0.999281,0.999281,13582927982
2019-05-10,0.998959,1.006171,0.991036,1.001102,1.001102,16345518854
2019-05-11,1.000798,1.013837,0.996983,1.000759,1.000759,26823706394
2019-05-12,1.002442,1.014652,0.994844,0.995634,0.995634,26115401657
2019-05-13,0.995625,1.014761,0.990649,1.005109,1.005109,24593762689
2019-05-14,1.003668,1.011338,0.993394,1.000001,1.000001,31171158465
2019-05-15,1.000010,1.008218,0.996158,1.002776,1.002776,27509475185
2019-05-16,1.001832,1.014593,0.991531,0.999040,0.999040,34137196163
2019-05-17,0.999802,1.015159,0.976610,0.996773,0.996773,32783960324
2019-05-18,0.993393,1.008595,0.992881,0.996640,0.996640,21555335780
2019-05-19,0.997268,1.016983,0.993213,1.010610,1.010610,26838449166
2019-05-20,1.010866,1.020728,0.995786,1.003848,1.003848,23800323103
2019-05-21,1.003909,1.009572,0.999932,1.005497,1.005497,21591636939
2019-05-22,1.005874,1.011281,0.994682,1.001400,1.001400,21111582274
2019-05-23,1.001533,1.006327,0.995199,1.004428,1.004428,21455730501
2019-05-24,1.004362,1.011021,1.001385,1.003004,1.003004,23073515294
2019-05-25,1.003461,1.008929,1.001996,1.003458,1.003458,18881328532
2019-05-26,1.003241,1.017147,0.995218,1.009858,1.009858,21971964413
2019-05-27,1.011273,1.030330,1.001008,1.004945,1.004945,27213312566
