Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,0.124764,0.125421,0.121878,0.125320,0.125320,352099385
2019-06-15,0.125262,0.127650,0.124618,0.126742,0.126742,322647446
2019-06-16,0.126685,0.131890,0.126158,0.129816,0.129816,330880314
2019-06-17,0.129748,0.131491,0.128559,0.131035,0.131035,248165709
2019-06-18,0.131058,0.131590,0.123692,0.124565,0.124565,277401409
2019-06-19,0.124526,0.126386,0.123339,0.124302,0.124302,230628665
2019-06-20,0.124355,0.124605,0.120807,0.121507,0.121507,274018148
2019-06-21,0.121483,0.125673,0.121365,0.124048,0.124048,265396329
2019-06-22,0.124196,0.134813,0.124120,0.129050,0.129050,500748608
2019-06-23,0.129096,0.132163,0.127266,0.127378,0.127378,393971398
2019-06-24,0.127472,0.128994,0.125086,0.127749,0.127749,387038340
2019-06-25,0.127773,0.129062,0.122589,0.124491,0.124491,504489449
2019-06-26,0.124480,0.131851,0.121827,0.122628,0.122628,691216184
2019-06-27,0.122690,0.123824,0.103392,0.107494,0.107494,614497106
2019-06-28,0.107508,0.112278,0.106954,0.112020,0.112020,490424131
2019-06-29,0.112037,0.116721,0.106381,0.114504,0.114504,452566256
2019-06-30,0.115131,0.115131,0.104345,0.104345,0.104345,402976986
2019-07-01,0.104387,0.108755,0.101223,0.105284,0.105284,435487153
2019-07-02,0.105211,0.105916,0.099550,0.103390,0.103390,475476536
2019-07-03,0.103366,0.106823,0.103109,0.106724,0.106724,427409680
2019-07-04,0.106740,0.106911,0.099626,0.099725,0.099725,377443849
2019-07-05,0.099690,0.101999,0.099219,0.099891,0.099891,347775553
2019-07-06,0.099892,0.104214,0.099892,0.102875,0.102875,255386487
2019-07-07,0.102927,0.105794,0.102183,0.105054,0.105054,235672563
2019-07-08,0.104994,0.106230,0.103909,0.105023,0.105023,265492741
2019-07-09,0.105082,0.105964,0.101105,0.101834,0.101834,382565280
2019-07-10,0.101836,0.102489,0.093288,0.095057,0.095057,423744160
2019-07-11,0.095069,0.095118,0.086259,0.087008,0.087008,439572686
2019-07-12,0.087024,0.100108,0.086710,0.097963,0.097963,495900790
2019-07-13,0.097959,0.099423,0.091895,0.095468,0.095468,284411670
2019-07-14,0.095696,0.096291,0.086013,0.086249,0.086249,257679688
2019-07-15,0.086237,0.088094,0.082383,0.086490,0.086490,264746575
2019-07-16,0.086446,0.088594,0.077816,0.078318,0.078318,371646280
2019-07-17,0.078205,0.083684,0.075820,0.080627,0.080627,405806843
2019-07-18,0.080656,0.090424,0.079823,0.088882,0.088882,370257694
2019-07-19,0.088843,0.094898,0.087412,0.093768,0.093768,251437101
2019-07-20,0.093802,0.096845,0.091963,0.095111,0.095111,202683212
2019-07-21,0.095013,0.095075,0.089178,0.091202,0.091202,171556897
2019-07-22,0.091208,0.091741,0.086987,0.088876,0.088876,147558601
2019-07-23,0.088811,0.088869,0.083314,0.084468,0.084468,139738991
2019-07-24,0.084460,0.086308,0.081665,0.086002,0.086002,149224672
2019-07-25,0.086075,0.087721,0.085331,0.085690,0.085690,127081012
2019-07-26,0.085682,0.089249,0.083875,0.087965,0.087965,114644440
2019-07-27,0.087942,0.089108,0.083228,0.084323,0.084323,115718523
2019-07-28,0.084344,0.084784,0.081575,0.083678,0.083678,70283125
2019-07-29,0.083586,0.085373,0.082916,0.083513,0.083513,80197265
2019-07-30,0.083510,0.084385,0.082064,0.083562,0.083562,94791853
2019-07-31,0.083537,0.085062,0.083249,0.083932,0.083932,93426573
2019-08-01,0.083983,0.084206,0.081923,0.083026,0.083026,89880667
2019-08-02,0.083057,0.083503,0.081896,0.081989,0.081989,84985502
2019-08-03,0.081977,0.083322,0.081756,0.082395,0.082395,75229978
2019-08-04,0.082406,0.082736,0.080889,0.082130,0.082130,74352871
2019-08-05,0.082103,0.084321,0.081518,0.082619,0.082619,102754846
2019-08-06,0.082682,0.082682,0.077291,0.078212,0.078212,97389157
2019-08-07,0.078219,0.078988,0.077178,0.078641,0.078641,78756127
2019-08-08,0.078635,0.078699,0.076314,0.076857,0.076857,88983461
2019-08-09,0.076845,0.076883,0.072033,0.072203,0.072203,84929046
2019-08-10,0.072232,0.074186,0.071869,0.073750,0.073750,86727142
2019-08-11,0.073748,0.079733,0.073659,0.077841,0.077841,78355613
2019-08-12,0.077845,0.077982,0.075292,0.075415,0.075415,59481831
2019-08-13,0.075394,0.075489,0.072973,0.074162,0.074162,66931104
2019-08-14,0.074178,0.074251,0.068219,0.069183,0.069183,120226159
2019-08-15,0.069198,0.070785,0.066479,0.070261,0.070261,90818715
2019-08-16,0.070278,0.070314,0.067504,0.068921,0.068921,78485092
2019-08-17,0.068937,0.069281,0.067076,0.067888,0.067888,55150616
2019-08-18,0.067926,0.071504,0.067654,0.070785,0.070785,66660569
2019-08-19,0.070789,0.071923,0.070385,0.071795,0.071795,58818262
2019-08-20,0.071829,0.071981,0.069084,0.070200,0.070200,89078887
2019-08-21,0.070309,0.070325,0.066984,0.067697,0.067697,110167825
2019-08-22,0.067656,0.069496,0.063983,0.066138,0.066138,110588268
2019-08-23,0.066151,0.069458,0.065574,0.068925,0.068925,111043772
2019-08-24,0.068963,0.069601,0.066585,0.067262,0.067262,116818090
2019-08-25,0.067254,0.072536,0.066633,0.071676,0.071676,116852501
2019-08-26,0.071547,0.073149,0.066908,0.070189,0.070189,118501190
2019-08-27,0.070211,0.071919,0.067785,0.068786,0.068786,104867452
2019-08-28,0.068769,0.071973,0.065279,0.066325,0.066325,114989101
2019-08-29,0.066406,0.066560,0.060817,0.062954,0.062954,99453293
2019-08-30,0.063054,0.063859,0.061694,0.062299,0.062299,83811218
2019-08-31,0.062304,0.063777,0.062042,0.062931,0.062931,94063205
2019-09-01,0.062934,0.064002,0.061708,0.062469,0.062469,72357367
2019-09-02,0.062470,0.063506,0.061749,0.063233,0.063233,77297229
2019-09-03,0.063252,0.063951,0.062620,0.063209,0.063209,116050339
2019-09-04,0.063223,0.063266,0.061850,0.062178,0.062178,110306690
2019-09-05,0.062189,0.062330,0.060330,0.060461,0.060461,115399203
2019-09-06,0.060466,0.061016,0.058305,0.058645,0.058645,131869516
2019-09-07,0.058595,0.061563,0.058538,0.059404,0.059404,163818895
2019-09-08,0.059588,0.062388,0.057228,0.060882,0.060882,162947636
2019-09-09,0.060891,0.061727,0.058303,0.059846,0.059846,174615382
2019-09-10,0.059822,0.061127,0.057533,0.058373,0.058373,138086879
